CruiseID,Staname,Refdist,LonGV,LatGV,ZLoNM
jr302,T+,1164.60896896915,-8.4164025,56.859925,115
jr302,15G+,1149.57371459129,-8.64100000000002,56.916345,115
jr302,S+,1133.08441927928,-8.88984125000002,56.97508,115
jr302,R+,1118.82460680132,-9.10718874999998,57.02533,209.999999999998
jr302,Q+,1108.37380704328,-9.26695874999996,57.062745,534.999999999992
jr302,Q1+,1101.72574213887,-9.36703875000001,57.08757,1000
jr302,P+,1089.42707658295,-9.55848749999996,57.12465,1235
jr302,O+,1068.9500750927,-9.8753375,57.19166,1225
jr302,N+,1046.77417036539,-10.2165575,57.26717,1210
jr302,M+,1026.80500794072,-10.52469,57.3336475,990
jr302,L+,1011.24644495635,-10.767195,57.3836025,680
jr302,K+,997.949349218572,-10.975125,57.425125,585
jr302,J+,983.859226148175,-11.200015,57.458905,665
jr302,I+,970.288862878406,-11.425025,57.47541,935
jr302,H+,954.295750175461,-11.69142,57.48753,1125
jr302,G+,932.842121461985,-12.049735,57.499985,1135
jr302,F+,909.356986908352,-12.44127,57.520335,1090
jr302,E+,890.849674734066,-12.7498675,57.53733,660
jr302,D+,879.863313261289,-12.9330225,57.54614,219.999999999999
jr302,C+,865.903377149661,-13.1661,57.5586,130
jr302,B+,846.952231455968,-13.4831225,57.57482,105
jr302,A+,828.757970343109,-13.7660275,57.62493,125
jr302,IB1+,806.770168481099,-14.07425,57.733935,180
jr302,IB1A+,781.137312284704,-14.4247625,57.8673,325
jr302,IB2+,755.276537301711,-14.7796325,58.0027,490
jr302,IB2A+,727.531676215033,-15.1474075,58.14374,585
jr302,IB3+,701.779011653906,-15.5006775000001,58.27933,890.000000000001
jr302,IB3A+,677.70990248514,-15.833035,58.406335,1170
jr302,IB4+,656.552122245144,-16.12465,58.518055,1195
jr302,IB4A+,639.451050292806,-16.375025,58.61377,1180
jr302,IB4B+,621.500630600615,-16.62554,58.70925,1155
jr302,IB4C+,602.515916919915,-16.87578,58.805035,1025
jr302,IB5+,586.044619970636,-17.1003,58.89092,895
jr302,IB6+,562.949888472012,-17.43288,59.01821,935
jr302,IB7+,538.601559837495,-17.773905,59.149145,1215
jr302,IB8+,518.528667699264,-18.057865,59.25784,1650
jr302,IB9+,499.742154822881,-18.33385,59.36311,2140
jr302,IB10+,468.663262611363,NaN,NaN,2440
jr302,IB11+,430.673460109097,NaN,NaN,2590
jr302,IB11A+,399.848329731582,-19.75130625,59.90454,1620
jr302,IB12+,368.446595350603,-20.00135125,60.125085,570
jr302,IB12A+,340.666595350603,-19.999595,60.37523,650
jr302,IB13+,312.886595350603,-19.99954,60.62517,640
jr302,IB13A+,285.106595350603,-20.0344575,60.8762975,615
jr302,IB14+,257.326595350603,-20.03491,61.1259725,665
jr302,IB15+,229.546595350603,-20.0002225,61.37451,730
jr302,IB16+,201.766595350603,-20.0000975,61.625,745
jr302,IB16A+,173.986595350603,-20.0001325,61.875045,730
jr302,IB17+,141.10058472554,-19.9168025,62.16657,715
jr302,IB18S+,103.065136990246,-19.7508325,62.50032,735
jr302,IB19S+,69.8212652683242,-19.6096175,62.79211,640
jr302,IB20S+,40.4959705830945,-19.7338375,63.024965,525
jr302,IB21S+,19.4085773503411,-19.9916375,63.17455,315
jr302,IB22S+,6.72102209556408,-20.140985,63.2665325,NaN
dy031,1G+,1302.89943777813,-6.20889463499998,56.675242,15
dy031,2G+,1295.32049608051,-6.32430961,56.6961645,40
dy031,3G+,1289.5190615426,-6.40725159500005,56.721632485,65
dy031,4G+,1282.06093016324,-6.524360075,56.734070985,50.0000000000004
dy031,5G+,1272.9178431668,-6.67512838499999,56.733684205,35
dy031,6G+,1260.72706050488,-6.87586429499999,56.73335135,85
dy031,7G+,1248.01816957983,-7.08365900000001,56.733241145,145
dy031,8G+,1237.86934301379,-7.25028450000002,56.733543,155
dy031,9G+,1227.72051644774,-7.41704100000004,56.733484175,104.999999999999
dy031,10G+,1217.54121292504,-7.58347049999998,56.733236195,50
dy031,11G+,1207.20679717937,-7.75111937500003,56.74590452,45
dy031,12G+,1196.69115049774,-7.91800215000001,56.770873275,79.9999999999992
dy031,13G+,1186.15265230501,-8.08389527500003,56.795520775,115
dy031,14G+,1175.58696718581,-8.25019705,56.82240405,110
dy031,T+,1164.60896896915,-8.41632191500003,56.860283915,105
dy031,15G+,1149.57371459129,-8.64072813500002,56.916558595,105
dy031,S+,1133.08441927928,-8.89156277000001,56.974678355,115
dy031,R+,1118.82460680132,-9.1449935,57.033413625,229.999999999998
dy031,Q+,1108.37380704328,-9.3037415,57.0711225,549.999999999993
dy031,Q1+,1101.72574213887,-9.36785877,57.087495865,960
dy031,P+,1089.42707658295,-9.55843190999997,57.124650365,1155
dy031,O+,1068.9500750927,-9.87497537000002,57.19141173,1160
dy031,N+,1046.77417036539,-10.217223695,57.26647673,1060
dy031,M+,1026.80500794072,-10.524859585,57.33342894,865
dy031,L+,1011.24644495635,-10.76647062,57.38349244,680
dy031,K+,997.949349218572,-10.9754799999999,57.42465758,585
dy031,J+,983.859226148175,-11.200181185,57.457969265,665
dy031,I+,970.288862878406,-11.424529695,57.47461368,940
dy031,H+,954.295750175461,-11.69034541,57.487179495,1135
dy031,G+,932.842121461985,-12.04872742,57.500064905,1135
dy031,F+,909.356986908352,-12.44118265,57.521041405,1115
dy031,E+,890.849674734066,-12.749543525,57.53778435,690
dy031,D+,879.863313261289,-12.931903795,57.54648685,219.999999999999
dy031,C+,865.903377149661,-13.16499822,57.559151785,130
dy031,B+,846.952231455968,-13.48227459,57.574825555,105
dy031,A+,828.757970343109,-13.765452175,57.624477365,125
dy031,IB1+,806.770168481099,-14.073293465,57.734085655,180
dy031,IB1A+,781.137312284704,-14.41566006,57.875920335,325
dy031,IB2+,755.276537301711,-14.77130286,58.01103668,490
dy031,IB2A+,727.531676215033,-15.14537521,58.160558055,600
dy031,IB3+,701.779011653906,-15.49834102,58.296392315,905.000000000001
dy031,IB3A+,677.70990248514,-15.83247067,58.422040265,1170
dy031,IB4+,656.552122245144,-16.123785225,58.53373184,1195
dy031,IB4A+,639.451050292806,-16.374520675,58.614250715,1180
dy031,IB4B+,621.500630600615,-16.624954775,58.709138465,1155
dy031,IB4C+,602.515916919915,-16.87441397,58.81978686,1020
dy031,IB5+,586.044619970636,-17.09178419,58.91585246,885
dy031,IB6+,562.949888472012,-17.424726735,59.0325969,930
dy031,IB7+,538.601559837495,-17.774272175,59.158316335,1255
dy031,IB8+,518.528667699264,-18.0585642,59.267108785,1700
dy031,IB9+,499.742154822881,-18.32537658,59.36764731,2150
dy031,IB10+,468.663262611363,-18.76543251,59.53342234,2565
dy031,IB11+,430.673460109097,-19.30539182,59.735748135,2715
dy031,IB11A+,399.848329731582,-19.747419815,59.902221345,1705
dy031,IB12+,368.446595350603,-19.9986877,60.12338922,645
dy031,IB12A+,340.666595350603,-19.99956602,60.37392624,615
dy031,IB13+,312.886595350603,-20.00058496,60.62505352,645
dy031,IB13A+,285.106595350603,-20.00059641,60.875162675,675
dy031,IB14+,257.326595350603,-20.00031432,61.125502265,695
dy031,IB15+,229.546595350603,-20.00006991,61.37577709,705
dy031,IB16+,201.766595350603,-19.99968669,61.62534977,695
dy031,IB16A+,173.986595350603,-19.99926117,61.875144735,740
dy031,IB17+,141.10058472554,-19.91603548,62.166770785,760
dy031,IB18S+,103.065136990246,-19.749916715,62.50087739,635
dy031,IB19S+,69.8212652683242,-19.6095041,62.7929566,535
dy031,IB20S+,40.4959705830945,-19.73410713,63.02589503,555
dy031,IB21S+,19.4085773503411,-19.991814215,63.1756235,345
dy031,IB22S+,6.72102209556408,-20.14083647,63.266571,NaN
dy052,1G+,1302.89943777813,-6.2075135,56.6751245,NaN
dy052,2G+,1295.32049608051,-6.32357149999996,56.696376,NaN
dy052,3G+,1289.5190615426,-6.40644707000001,56.721649,59.9999999999998
dy052,4G+,1282.06093016324,-6.523150015,56.7336245,40.0000000000006
dy052,5G+,1272.9178431668,-6.673524445,56.73337878,15
dy052,6G+,1260.72706050488,-6.87364524500003,56.733170525,65
dy052,7G+,1248.01816957983,-7.08183393500002,56.733214475,130
dy052,8G+,1237.86934301379,-7.248882165,56.733334465,145
dy052,9G+,1227.72051644774,-7.41595297499998,56.733891735,99.999999999999
dy052,10G+,1217.54121292504,-7.58404653499997,56.7340845,50
dy052,11G+,1207.20679717937,-7.75183892500002,56.746127305,45
dy052,12G+,1196.69115049774,-7.91738035499998,56.77101684,74.9999999999993
dy052,13G+,1186.15265230501,-8.08335786999999,56.796003535,105
dy052,14G+,1175.58696718581,-8.25015517499997,56.823209,105
dy052,T+,1164.60896896915,-8.41660526999999,56.8606,105
dy052,15G+,1149.57371459129,-8.64138850000001,56.91746502,105
dy052,S+,1133.08441927928,-8.89142149999998,56.97658602,110
dy052,R+,1118.82460680132,-9.10841944499998,57.026186055,204.999999999999
dy052,Q+,1108.37380704328,-9.267649705,57.063183795,529.999999999992
dy052,Q1+,1101.72574213887,-9.36785381999999,57.08770374,1020
dy052,P+,1089.42707658295,-9.55790422500002,57.124361165,1250
dy052,O+,1068.9500750927,-9.87590804499996,57.190978225,1220
dy052,N+,1046.77417036539,-10.219770965,57.265981645,1215
dy052,M+,1026.80500794072,-10.52680703,57.332800585,1000
dy052,L+,1011.24644495635,-10.767186865,57.383110555,685
dy052,K+,997.949349218572,-10.974954175,57.4243323,585
dy052,J+,983.859226148175,-11.200455685,57.457858745,660
dy052,I+,970.288862878406,-11.42607132,57.4744795,955
dy052,H+,954.295750175461,-11.692839745,57.48691605,1140
dy052,G+,932.842121461985,-12.05217688,57.49975905,1105
dy052,F+,909.356986908352,-12.444284025,57.519658945,1075
dy052,E+,890.849674734066,-12.7519125,57.536585945,665
dy052,D+,879.863313261289,-12.934293045,57.54584479,219.999999999999
dy052,C+,865.903377149661,-13.166735885,57.55826079,125
dy052,B+,846.952231455968,-13.48370097,57.574677185,95
dy052,A+,828.757970343109,-13.76843789,57.6250811,110
dy052,IB1+,806.770168481099,-14.076703075,57.7340166,170
dy052,IB1A+,781.137312284704,-14.41658794,57.874723685,325
dy052,IB2+,755.276537301711,-14.771924745,58.010193755,490
dy052,IB2A+,727.531676215033,-15.147492575,58.16046973,600
dy052,IB3+,701.779011653906,-15.499756455,58.295663565,905.000000000001
dy052,IB3A+,677.70990248514,-15.834412015,58.42075009,1170
dy052,IB4+,656.552122245144,-16.127181515,58.5325845,1195
dy052,IB4A+,639.451050292806,-16.38228484,58.61291089,1180
dy052,IB4B+,621.500630600615,-16.632589045,58.70859589,1155
dy052,IB4C+,602.515916919915,-16.877261085,58.8199885,1020
dy052,IB5+,586.044619970636,-17.09381138,58.916332,885
dy052,IB6+,562.949888472012,-17.4263196650001,59.033193665,930
dy052,IB7+,538.601559837495,-17.77584966,59.15882966,1255
dy052,IB8+,518.528667699264,-18.058969995,59.267055625,1695
dy052,IB9+,499.742154822881,-18.325628555,59.366885575,2140
dy052,IB10+,468.663262611363,-18.76729244,59.533749445,2560
dy052,IB11+,430.673460109097,-19.308842385,59.737915495,2715
dy052,IB11A+,399.848329731582,-19.751600465,59.904463925,1675
dy052,IB12+,368.446595350603,-20.00166239,60.125233355,610
dy052,IB12A+,340.666595350603,-20.001148755,60.375629675,565
dy052,IB13+,312.886595350603,-20.00067759,60.62549501,525
dy052,IB13A+,285.106595350603,-20.00079619,60.87527754,550
dy052,IB14+,257.326595350603,-20.00231526,61.12580311,625
dy052,IB15+,229.546595350603,-20.002157535,61.376015535,655
dy052,IB16+,201.766595350603,-20.00238862,61.625812875,635
dy052,IB16A+,173.986595350603,-20.002788415,61.87552425,695
dy052,IB17+,141.10058472554,-19.918772155,62.167534895,750
dy052,IB18S+,103.065136990246,-19.751788535,62.501425575,720
dy052,IB19S+,69.8212652683242,-19.610778285,62.792770165,610
dy052,IB20S+,40.4959705830945,-19.735008215,63.02519956,525
dy052,IB21S+,19.4085773503411,-19.992878765,63.17422394,320
dy052,IB22S+,6.72102209556408,-20.14291399,63.26695425,NaN
dy078,1G+,1302.89943777813,-6.20781088000001,56.6753755,NaN
dy078,2G+,1295.32049608051,-6.324698195,56.695630685,NaN
dy078,3G+,1289.5190615426,-6.40787707499999,56.720748995,65
dy078,4G+,1282.06093016324,-6.52439565499998,56.73339218,40.0000000000006
dy078,5G+,1272.9178431668,-6.67448638500002,56.73335338,15
dy078,6G+,1260.72706050488,-6.87451757500003,56.733877215,65
dy078,7G+,1248.01816957983,-7.08322885500002,56.734289935,135
dy078,8G+,1237.86934301379,-7.25015585,56.73382787,155
dy078,9G+,1227.72051644774,-7.41749418500001,56.733390615,104.999999999999
dy078,10G+,1217.54121292504,-7.58423151,56.73323757,50
dy078,11G+,1207.20679717937,-7.750321095,56.749992,45
dy078,12G+,1196.69115049774,-7.91686365999999,56.775072765,74.9999999999993
dy078,13G+,1186.15265230501,-8.08379301000002,56.79590132,105
dy078,14G+,1175.58696718581,-8.25001696999999,56.82276196,105
dy078,T+,1164.60896896915,-8.41622814499999,56.860234,105
dy078,15G+,1149.57371459129,-8.64105817999996,56.916872845,110
dy078,S+,1133.08441927928,-8.89185331499999,56.97576457,115
dy078,R+,1118.82460680132,-9.109130515,57.02568585,204.999999999999
dy078,Q+,1108.37380704328,-9.26685398500001,57.062723215,529.999999999992
dy078,Q1+,1101.72574213887,-9.36690332500001,57.088243095,995
dy078,P+,1089.42707658295,-9.55821646000004,57.133169375,1240
dy078,O+,1068.9500750927,-9.87430331999997,57.199137505,1250
dy078,N+,1046.77417036539,-10.21097641,57.26426505,1245
dy078,M+,1026.80500794072,-10.51740927,57.329935465,1010
dy078,L+,1011.24644495635,-10.76431721,57.38224922,680
dy078,K+,997.949349218572,-10.9745857,57.42499567,585
dy078,J+,983.859226148175,-11.19940906,57.458844415,665
dy078,I+,970.288862878406,-11.42384619,57.47551807,990
dy078,H+,954.295750175461,-11.687560635,57.4890538,1215
dy078,G+,932.842121461985,-12.046620685,57.501311495,1170
dy078,F+,909.356986908352,-12.43895952,57.519098535,1120
dy078,E+,890.849674734066,-12.747643125,57.53603662,690
dy078,D+,879.863313261289,-12.933491725,57.54579401,219.999999999999
dy078,C+,865.903377149661,-13.166163005,57.558195355,125
dy078,B+,846.952231455968,-13.48244001,57.57458601,95
dy078,A+,828.757970343109,-13.76643476,57.62449226,110
dy078,IB1+,806.770168481099,-14.075286425,57.733640925,170
dy078,IB1A+,781.137312284704,-14.416844895,57.875375295,320
dy078,IB2+,755.276537301711,-14.772569125,58.010822025,485
dy078,IB2A+,727.531676215033,-15.148658625,58.161036235,600
dy078,IB3+,701.779011653906,-15.5010135,58.29663736,905.000000000001
dy078,IB3A+,677.70990248514,NaN,NaN,1155
dy078,IB4+,656.552122245144,NaN,NaN,1180
dy078,IB4A+,639.451050292806,-16.375785935,58.61300263,1180
dy078,IB4B+,621.500630600615,-16.62556391,58.707694695,1155
dy078,IB4C+,602.515916919915,-16.87481941,58.818823105,1025
dy078,IB5+,586.044619970636,-17.09198177,58.916406605,895
dy078,IB6+,562.949888472012,-17.425316735,59.033632965,935
dy078,IB7+,538.601559837495,-17.774528605,59.158883145,1255
dy078,IB8+,518.528667699264,-18.05653554,59.26717558,1695
dy078,IB9+,499.742154822881,-18.32310399,59.3671624,2140
dy078,IB10+,468.663262611363,-18.765894085,59.533652505,2560
dy078,IB11+,430.673460109097,-19.308046935,59.73856982,2715
dy078,IB11A+,399.848329731582,-19.749602305,59.905154815,1680
dy078,IB12+,368.446595350603,-19.995528285,60.124695475,595
dy078,IB12A+,340.666595350603,-19.99543446,60.375431245,565
dy078,IB13+,312.886595350603,-19.999629615,60.62606642,575
dy078,IB13A+,285.106595350603,-19.998756715,60.875913375,590
dy078,IB14+,257.326595350603,-19.99932314,61.126649895,615
dy078,IB15+,229.546595350603,-19.999269,61.37585509,635
dy078,IB16+,201.766595350603,-19.9985525,61.62504017,635
dy078,IB16A+,173.986595350603,-20.000182,61.875248225,680
dy078,IB17+,141.10058472554,-19.91784321,62.167087765,725
dy078,IB18S+,103.065136990246,NaN,NaN,725
dy078,IB19S+,69.8212652683242,NaN,NaN,660
dy078,IB20S+,40.4959705830945,-19.733430855,63.024902145,595
dy078,IB21S+,19.4085773503411,-19.99093212,63.17450038,350
dy078,IB22S+,6.72102209556408,-20.141905715,63.266983735,NaN
